Filename	StartTimeStamp	XIC_WideFrac	XIC_FWHM_Q1	XIC_FWHM_Q2	XIC_FWHM_Q3	XIC_Height_Q2	XIC_Height_Q3	XIC_Height_Q4	RT_Duration	RT_TIC_Q1	RT_TIC_Q2	RT_TIC_Q3	RT_TIC_Q4	RT_MS_Q1	RT_MS_Q2	RT_MS_Q3	RT_MS_Q4	RT_MSMS_Q1	RT_MSMS_Q2	RT_MSMS_Q3	RT_MSMS_Q4	MS1_TIC_Change_Q2	MS1_TIC_Change_Q3	MS1_TIC_Change_Q4	MS1_TIC_Q2	MS1_TIC_Q3	MS1_TIC_Q4	MS1_Count	MS1_Freq_Max	MS1_Density_Q1	MS1_Density_Q2	MS1_Density_Q3	MS2_Count	MS2_Freq_Max	MS2_Density_Q1	MS2_Density_Q2	MS2_Density_Q3	MS2_PrecZ_1	MS2_PrecZ_2	MS2_PrecZ_3	MS2_PrecZ_4	MS2_PrecZ_5	MS2_PrecZ_more	MS2_PrecZ_likely_1	MS2_PrecZ_likely_multi
QC_Shew_12_02_Run-04_4Sep12_Eagle_11-10-18	2012-09-04	0.279335	32.9761	38.616	48.825	1.15834	0.600512	2.58622	3540	0.195783	0.157928	0.158237	0.488052	0.237054	0.234636	0.25391	0.2744	0.237009	0.234662	0.253974	0.274355	1.05416	0.738477	1.61362	1.20501	0.178581	0.238344	963	0.298181	1468.5	1534	1567	9630	2.9831	436	707	877	0	0	0	0	0	0.00E+00	8.86E-02	0.911423
QC_Shew_12_02_Run-06_4Sep12_Eagle_12-06-13	2012-09-04	0.290937	27.7926	32.5897	40.2863	1.67356	0.669203	2.67174	3542.49	0.24682	0.149997	0.149857	0.453326	0.246356	0.232164	0.245083	0.276397	0.246289	0.232186	0.245168	0.276357	1.22056	0.760735	1.7985	1.39464	0.192152	0.178907	971	0.2998	1411	1490	1525	9710	2.9965	422	686	840	0	0	0	0	0	0.00E+00	5.81E-02	0.941916
QC_Shew_12_02_Run-08_4Sep12_Eagle_11-10-18	2012-09-04	0.290447	32.4102	37.6527	47.1108	1.46937	0.716818	3.00378	3540.12	0.183296	0.148727	0.156312	0.511666	0.237037	0.234326	0.253614	0.275023	0.236989	0.234355	0.253674	0.274982	1.0216	0.884625	1.7066	1.57903	0.165287	0.233831	963	0.297138	1410	1480	1524	9630	2.98161	431	700	850	0	0	0	0	0	0.00E+00	7.53E-02	0.924714
QC_Shew_12_02_Run-10_4Sep12_Eagle_12-06-13	2012-09-05	0.291822	27.4893	32.0812	39.8779	1.73618	0.679806	3.18374	3539.36	0.235419	0.142051	0.149821	0.47271	0.24511	0.231508	0.248553	0.274828	0.245092	0.23148	0.248636	0.274792	1.17733	0.830916	1.83464	1.56471	0.193317	0.250048	966	0.29955	1371.25	1475	1511	9660	2.99607	399	674	837	0	0	0	0	0	0.00E+00	5.25E-02	0.947516
QC_Shew_12_02_Run-12_4Sep12_Eagle_11-10-18	2012-09-05	0.286576	32.5904	37.7691	46.1331	1.62446	0.707756	2.91132	3541.26	0.175455	0.144222	0.155276	0.525047	0.236098	0.233822	0.255136	0.274944	0.236104	0.233793	0.255156	0.274948	1.1583	0.91382	1.84639	1.65144	0.182346	0.363638	961	0.297816	1405	1463	1500	9610	2.98315	431	695	847	0	0	0	0	0	0.00E+00	8.05E-02	0.919459
QC_Shew_12_02_Run-13_4Sep12_Eagle_12-06-09	2012-09-05	0.273959	30.7684	36.2081	44.9995	1.68973	1.50945	3.40658	3540.13	0.325921	0.103903	0.131658	0.438518	0.269153	0.222944	0.241574	0.266329	0.269115	0.222919	0.241626	0.26634	1.51304	1.14685	2.9344	2.55333	1.14071	0.620388	937	0.309845	1399	1485	1527	9370	3.11432	244	587	827	0	0	0	0	0	0.00E+00	1.06E-01	0.89413
QC_Shew_12_02_Run-16_4Sep12_Eagle_11-10-18	2012-09-05	0.260405	30.5727	35.6452	45.2551	1.42891	0.558853	2.79968	3539.46	0.18959	0.135105	0.145437	0.529868	0.0318281	0.431284	0.504409	0.0324787	0.249252	0.221805	0.24255	0.286393	1.25627	5.45335	3.86763	0.183592	7.30888	0.489093	1845	4.26108	57	71	1448	9082	2.98135	462	698	851	0	0	0	0	0	0.00E+00	7.56E-02	0.924356
QC_Shew_12_02_Run-02_5Sep12_Eagle_12-06-13	2012-09-05	0.241499	5.19258	6.13007	8.07062	0.679662	0.987237	2.13859	3539.33	0.128822	0.0631116	0.073059	0.735007	0.31067	0.257359	0.233003	0.198968	0.114029	0.0948657	0.205882	0.585224	1.20922	1.44198	7.30114	1.06695	1.79653	6.38799	9735	5.00394	1	3	13	1735	1.7468	15	26	37	0	0	0	0	0	0.00E+00	6.65E-01	0.33487
QC_Shew_12_02_Run-03_5Sep12_Eagle_12-06-09	2012-09-05	0.257108	8.26438	9.60314	12.4466	0.485835	0.524426	1.96365	3542.35	0.114368	0.300209	0.324387	0.261036	0.441519	0.183009	0.174309	0.201163	0.19123	0.234956	0.306473	0.267341	2.26366	1.70582	5.89163	4.50957	0.59664	4.03707	4449	3.18944	6	77	145	6542	2.56035	28	49	73	0	0	0	0	0	0.00E+00	7.22E-01	0.278355
QC_Shew_12_02_Run-05_5Sep12_Eagle_12-06-09	2012-09-05	0.222109	25.4351	30.558	39.0187	1.15193	0.556064	2.33898	3539.43	0.312251	0.108415	0.130326	0.449008	0.0822507	0.213211	0.639144	0.0653941	0.29982	0.204203	0.217125	0.278852	0.878537	1.79638	7.9171	0.62521	0.594555	6.3091	3080	3.77947	79	103	361	7834	2.82427	355	589	777	0	0	0	0	0	0.00E+00	1.10E-01	0.89035
QC_Shew_12_02_Run-07_5Sep12_Eagle_12-06-09	2012-09-05	0.281448	6.52111	7.83349	9.52878	0.53114	0.606041	2.06523	3539.5	0.670962	0.144358	0.0849649	0.0997146	0.223955	0.223035	0.201904	0.351106	0.285088	0.509047	0.118896	0.0869697	0.975607	1.32663	9.61307	0.755771	2.8849	7.56604	10739	4.70753	2	3	22	2679	2.60955	12	28	93	0	0	0	0	0	0.00E+00	6.22E-01	0.378499
QC_Shew_12_02_Run-09_5Sep12_Eagle_12-06-09	2012-09-06	0.241237	23.1889	27.8239	35.732	1.38739	0.511932	2.29126	3540.75	0.298058	0.123416	0.131906	0.446621	0.0543332	0.357433	0.536631	0.0516031	0.277423	0.213411	0.226889	0.282277	1.29658	3.97498	4.89071	0.247246	6.09704	2.24413	2478	4.59054	46	72	1400	8502	2.98202	298	622	811	0	0	0	0	0.00E+00	0.00E+00	0.104916	0.895084
QC_Shew_12_02_Run-10_5Sep12_Eagle_12-06-13	2012-09-06	0.285371	6.75584	7.89391	9.62129	0.514624	0.409624	2.67564	3541.4	0.353861	0.425973	0.111689	0.108477	0.451552	0.134727	0.175711	0.238011	0.156793	0.155623	0.418167	0.269417	0.921233	0.851552	8.50864	0.347651	0.129857	6.6468	7292	4.56595	36	47	58	5414	2.60677	10	28	62	0	0	0	0	0.00E+00	0.00E+00	0.520502	0.479498
QC_Shew_12_02_Run-11_5Sep12_Eagle_12-06-09	2012-09-06	0.250478	7.61497	8.28347	9.37392	0.57046	0.677708	1.37735	3540.47	0.93426	0.0174854	0.0183934	0.0298612	0.263007	0.228893	0.215732	0.292368	0.933456	0.0343051	0.0170799	0.0151586	1.08705	0.755139	9.58537	0.486353	0.582518	9.40077	10239	4.83526	1	2	3	523	2.55298	6	20	37	0	0	0	0	0.00E+00	0.00E+00	0.661568	0.338432
QC_Shew_12_02_Run-12_5Sep12_Eagle_12-06-13	2012-09-06	0.256106	30.4276	35.8989	45.1155	1.45166	0.72252	2.89318	3540.18	0.265821	0.106337	0.143029	0.484813	0.369764	0.372791	0.214138	0.0433066	0.245412	0.220127	0.239367	0.295094	4.47131	1.9647	2.38592	5.48367	2.25581	0.739397	1431	2.83261	57	1407	1529	9090	3.02594	325	670	868	0	0	0	0	0.00E+00	0.00E+00	0.0671067	0.932893
QC_Shew_12_02_Run-13_5Sep12_Eagle_12-06-09	2012-09-06	0.284673	10.231	11.851	14.5769	0.973976	3.07903	2.96844	3540.38	0.198792	0.0349785	0.0361645	0.730065	0.488893	0.145987	0.16598	0.19914	0.122736	0.110449	0.258394	0.50842	1.20683	2.4137	9.86974	0.703842	5.01843	7.90122	5515	4.42744	1	2	43	4254	2.94344	72	179	520	0	0	0	0	0.00E+00	0.00E+00	0.250118	0.749882
QC_Shew_12_02_Run-15_5Sep12_Eagle_12-06-09	2012-09-06	0.274112	6.13277	7.14612	8.62081	0.437122	0.506561	2.69661	3542.67	0.340739	0.293093	0.290772	0.0753965	0.365325	0.244285	0.168059	0.22233	0.149542	0.209692	0.274795	0.365971	0.79652	0.608845	7.95694	0.122372	0.0983603	5.68628	9618	4.62272	42	48	55	4137	2.59869	9	19	33	0	0	0	0	0.00E+00	0.00E+00	0.417211	0.582789
QC_Shew_12_02_Run-05_6Sep12_Eagle_12-06-09	2012-09-06	0.211458	12.8913	15.0043	26.629	1.02315	0.747575	1.27059	3539.51	0.928767	0.0348133	0.0295093	0.0069104	0.318222	0.28415	0.0977646	0.299863	0.392241	0.551545	0.0281611	0.028053	1.11696	0.890507	11.0816	0.320669	0.701958	10.8691	6372	4.94246	1	1	2	960	2.42907	8	90.5	132	0	0	0	0	0.00E+00	0.00E+00	0.60625	0.39375
QC_Shew_12_02_Run-08_6Sep12_Eagle_11-10-18	2012-09-06	0.287781	29.4163	34.2897	42.6588	0.956376	0.684206	2.82743	3539.62	0.156023	0.170402	0.188791	0.484783	0.239399	0.241609	0.256971	0.262021	0.238116	0.240275	0.255371	0.266238	1.0817	0.716443	1.98123	1.29204	0.141562	0.721442	952	0.315995	1484	1532	1568	9469	2.97549	399	684	854	0	0	0	0	0.00E+00	0.00E+00	0.11733	0.88267
QC_Shew_12_02_Run-09_6Sep12_Eagle_12-06-09	2012-09-06	0.151013	8.56128	9.93809	14.0648	0.58346	0.571912	1.9238	3539.35	0.0628903	0.0466252	0.136136	0.754349	0.285221	0.142385	0.297118	0.275276	0.122845	0.194807	0.259864	0.422483	1.34249	2.58315	7.94393	0.885383	3.91792	6.09984	9082	5.05519	1	2	80	1086	2.45513	6	13	26	0	0	0	0	0.00E+00	0.00E+00	0.467772	0.532228
QC_Shew_12_02_Run-10_6Sep12_Eagle_12-06-13	2012-09-06	0.290929	21.436	25.2619	32.3244	0.662263	0.577345	4.65408	3539.36	0.187988	0.170981	0.189453	0.451578	0.397186	0.418858	0.142812	0.0411443	0.233136	0.227207	0.237989	0.301668	3.63628	2.24362	2.34286	4.98799	1.96147	0.821999	1595	3.14429	103	1161	1530	9205	2.99759	427	672	841	0	0	0	0	0.00E+00	0.00E+00	0.136448	0.863552
QC_Shew_12_02_Run-11_6Sep12_Eagle_12-01-12	2012-09-07	0.272789	4.49874	5.28254	6.50097	0.247378	0.522177	2.95872	3539.21	0.299445	0.376767	0.216481	0.107307	0.090074	0.28584	0.40727	0.216815	0.29589	0.218946	0.223808	0.261356	1.30979	1.12289	5.19279	0.954298	0.303841	3.93529	3833	3.76648	82	447	636	7306	2.54949	3	6	18	0	0	0	0	0.00E+00	0.00E+00	0.513961	0.486039
QC_Shew_12_02_Run-12_6Sep12_Eagle_11-10-18	2012-09-07	0.27972	30.0177	34.788	42.9941	0.713848	0.635976	2.76512	3539.47	0.167773	0.176684	0.181844	0.473699	0.362602	0.382646	0.210252	0.0444999	0.231206	0.233605	0.24525	0.289938	3.18355	1.54611	2.3814	5.20002	1.51839	0.715902	1436	2.74055	365.75	1459.5	1543	9152	2.97637	415.75	689	854	0	0	0	0	0.00E+00	0.00E+00	0.122596	0.877404
QC_Shew_12_02_Run-14_6Sep12_Eagle_12-06-13	2012-09-07	0.270945	23.5316	27.8462	35.6327	1.60981	0.838577	3.20937	3539.46	0.319183	0.119209	0.151734	0.409873	0.468721	0.465341	0.0334041	0.0325337	0.257897	0.212005	0.227256	0.302842	1.5722	4.10939	3.76645	0.722869	6.7746	0.941755	1799	4.1582	99	373	1492	8928	3.10487	273	604.5	830	0	0	0	0	0	0	0.172379	0.827621
QC_Shew_12_02_Run-16_6Sep12_Eagle_11-10-18	2012-09-07	0.285458	34.3971	40.069	49.8205	1.00534	0.698679	2.63499	3542.47	0.194266	0.145746	0.168523	0.491465	0.241047	0.235774	0.253174	0.270005	0.241051	0.235725	0.253224	0.27	1.20391	0.789955	1.83493	1.52865	0.229481	0.406159	949	0.294259	1284	1423	1499	9490	2.96028	377	680	859	0	0	0	0	0	0.00E+00	0.0880927	0.911907
QC_Shew_12_02_Run-01_11Sep12_Eagle_12-06-09	2012-09-11	0.248571	35.2209	41.5585	52.1583	0.432681	0.686837	4.28395	3542.8	0.766367	0.0280911	0.0272764	0.178266	0.251802	0.255194	0.253993	0.239012	0.25179	0.255233	0.253912	0.239065	0.84315	0.902315	4.04791	0.391722	0.690483	3.56048	875	0.30156	1208.5	1246	1293	8750	3.02954	144	201	303	0	0	0	0	0	0.00E+00	0.387886	0.612114
QC_Shew_12_02_Run-03_11Sep12_Eagle_12-01-12	2012-09-11	0.266594	7.13566	8.23874	10.0256	0.551924	0.588959	2.95823	3542.2	0.0475159	0.475873	0.427513	0.0490986	0.329475	0.204732	0.198767	0.267026	0.324579	0.622383	0.0266058	0.0264322	1.02609	0.930351	9.48298	1.01592	1.19473	8.4192	13570	5.10808	2	4	9	919	2.46011	10	24	58	0	0	0	0	0	0.00E+00	0.645267	0.354733
QC_Shew_12_02_Run-05_11Sep12_Eagle_12-06-09	2012-09-11	0.266347	30.232	35.648	45.3897	1.6345	1.15664	2.87713	3539.88	0.297559	0.139881	0.143482	0.419077	0.260909	0.229273	0.242882	0.266936	0.260827	0.229279	0.242981	0.266913	1.77558	0.987154	2.3968	3.20695	0.1899	0.602351	939	0.301261	1218	1509	1562.5	9390	3.02007	251	582.5	828	0	0	0	0	0.00E+00	0.00E+00	0.152183	0.847817
QC_Shew_12_02_Run-06_11Sep12_Eagle_12-06-13	2012-09-11	0.278864	24.7207	29.5259	37.2714	1.03284	0.489778	3.21723	3539.28	0.248	0.156427	0.16032	0.435254	0.440737	0.464455	0.0610932	0.0337147	0.236267	0.223044	0.23185	0.308839	2.38197	3.8671	2.18179	3.30661	3.81854	0.176635	1756	3.90451	73	1040	1519	9155	2.97044	422	662	834.5	0.00E+00	0.00E+00	0.00E+00	0	0	0.00E+00	0.119061	0.880939
QC_Shew_12_02_Run-07_11Sep12_Eagle_12-01-12	2012-09-11	0.243307	6.14044	6.77689	8.18983	0.738113	0.514924	1.25165	3540.45	0.101202	0.085612	0.77399	0.0391958	0.149305	0.274489	0.293353	0.282854	0.145701	0.0977783	0.720053	0.0364677	1.38629	2.94241	8.53477	0.658462	5.62531	5.51378	7630	4.01347	1	2	67	1270	2.49866	11	23	45	0	0	0.00E+00	0.00E+00	0	0	0.631496	0.368504
QC_Shew_12_02_Run-06_21Sep12_Eagle_12-06-13	2012-09-21	0.256213	28.2479	32.8339	42.1465	0.893689	0.611138	2.77567	3540.66	0.312445	0.120838	0.136361	0.430356	0.244394	0.281014	0.287006	0.187587	0.25563	0.240928	0.245181	0.25826	2.06672	1.04178	2.22416	2.18697	0.923948	0.51251	1011	0.848028	799.5	1074	1278	8692	2.64943	226	368	597	0	0	0	0	0.00E+00	0.00E+00	0.231247	0.768753
QC_Shew_12_02_Run-10_21Sep12_Eagle_12-06-13	2012-09-22	0.257354	28.1008	33.5602	41.9374	0.913301	0.683775	2.81885	3539.56	0.308284	0.113745	0.129294	0.448677	0.237102	0.296682	0.304252	0.161963	0.255274	0.240115	0.244848	0.259763	2.3367	1.1932	2.01157	3.27058	1.07019	0.653485	1068	1.1548	569.5	1082	1236.25	8669	2.63858	221	366	594	0	0	0	0	0.00E+00	0.00E+00	0.225632	0.774368
QC_Shew_12_02_Run-11_21Sep12_Eagle_12-01-12	2012-09-22	0.228369	36.2765	42.6911	54.5	0.522788	0.608349	3.60236	3542.67	0.655492	0.152106	0.0636254	0.128777	0.238354	0.257427	0.253517	0.250702	0.252867	0.252071	0.248274	0.246788	0.846771	0.841086	4.04549	0.547787	0.528641	2.68606	880	0.498228	909	1007	1149.5	8622	2.5194	127	198	250	0	0	0	0	0.00E+00	0.00E+00	0.288216	0.711784
QC_Shew_12_02_Run-05_24Sep12_Eagle_12-06-09	2012-09-24	0.215693	32.6049	39.4418	49.4684	0.448873	0.405832	2.66546	3540.17	0.442769	0.217472	0.132569	0.207189	0.206468	0.275072	0.274867	0.243592	0.253681	0.250235	0.250233	0.245851	1.56404	1.14569	2.48438	2.41077	0.315995	1.05641	937	0.737283	678	1168	1285	8526	2.53789	103	271	332	0	0	0	0	0.00E+00	0.00E+00	0.649191	0.350809
QC_Shew_12_02_Run-06_24Sep12_Eagle_12-06-13	2012-09-24	0.243299	33.6324	39.3406	49.7694	0.474307	0.556991	2.29797	3539.86	0.4651	0.206566	0.109327	0.219007	0.258275	0.258987	0.251645	0.231093	0.254391	0.251604	0.244995	0.24901	1.14795	0.955312	2.45993	0.678701	0.513425	1.2616	895	0.418609	1079	1230	1439.5	8693	2.61115	146	252	303	0	0	0	0	0.00E+00	0.00E+00	0.365006	0.634994
QC_Shew_12_02_Run-01_25Sep12_Eagle_12-06-09	2012-09-25	0.219968	35.5659	43.0067	55.1939	0.564869	0.484806	4.12627	3539.75	0.479039	0.168396	0.124663	0.227903	0.23619	0.25705	0.254765	0.251995	0.255023	0.249287	0.244255	0.251435	1.51174	1.40804	2.21359	2.39479	0.271313	0.853568	900	0.305738	862	1242	1442.25	8624	2.60845	5	176.5	267	0	0	0	0	0.00E+00	0.00E+00	0.549165	0.450835
QC_Shew_12_02_Run-05_25Sep12_Eagle_12-06-09	2012-09-25	0.211005	33.9004	39.9476	51.2986	0.448111	0.590053	2.19398	3539.59	0.490886	0.208355	0.138674	0.162086	0.198074	0.287603	0.283138	0.231185	0.256887	0.248133	0.244079	0.2509	1.09945	0.99793	3.22401	1.49104	0.453722	1.61833	992	0.651734	764.5	1047	1263.25	8578	2.58471	103	168.5	201	0	0	0	0	0.00E+00	0.00E+00	0.519119	0.480881
QC_Shew_12_02_Run-02a_25Sep12_Eagle_12-06-13	2012-09-25	0.208154	32.0163	37.8913	48.5602	0.462308	0.539062	1.59012	3540.16	0.54607	0.186301	0.117704	0.149924	0.266622	0.302272	0.300179	0.130927	0.252445	0.246439	0.241902	0.259214	1.09172	1.04852	3.0966	1.04159	0.587179	2.00893	1055	1.07833	622	879	1181	8585	2.59462	87	128	156	0	0	0	0	0.00E+00	0.00E+00	0.465463	0.534537
QC_Shew_12_02_Run-04a_25Sep12_Eagle_11-10-18	2012-09-25	0.224414	36.304	43.1032	53.9699	0.343128	0.426196	2.50465	3540.9	0.591087	0.210768	0.0705243	0.12762	0.285778	0.284637	0.283488	0.146097	0.248868	0.247585	0.245922	0.257624	1.13199	0.94848	3.5666	0.874604	0.263255	2.71561	993	0.881303	904	1108	1332	8618	2.58016	118	163	205	0	0	0	0	0.00E+00	0.00E+00	0.326758	0.673242
QC_Shew_12_02_Run-06a_25Sep12_Eagle_12-06-13	2012-09-25	0.220131	33.0182	38.8495	48.583	0.398164	0.556819	2.3872	3540.71	0.492268	0.198115	0.147581	0.162036	0.265968	0.307605	0.306474	0.119953	0.252538	0.246183	0.241878	0.2594	1.1425	1.14189	2.79802	1.54209	0.591744	1.73235	1071	1.17883	558.5	966	1235	8554	2.59037	118	169	197	0	0	0	0	0.00E+00	0.00E+00	0.442132	0.557868
QC_Shew_12_02_Run-10a_25Sep12_Eagle_12-06-13	2012-09-26	0.211307	33.3422	38.842	49.0218	0.351715	0.561954	2.24015	3539.53	0.503242	0.188775	0.149942	0.158042	0.27483	0.342599	0.31695	0.0656207	0.25112	0.244399	0.240016	0.264464	1.21603	1.26107	2.89595	1.52345	0.783891	1.78893	1195	1.66283	490.5	923	1199.5	8490	2.59848	123	173	204	0	0	0	0	0	0.00E+00	0.420966	0.579034
QC_Shew_12_02_Run-12a_25Sep12_Eagle_11-10-18	2012-09-26	0.215745	32.4809	38.7615	49.6009	0.35187	0.4289	3.65707	3540.62	0.596426	0.235488	0.0451517	0.122934	0.304566	0.302146	0.304527	0.0887615	0.248743	0.245493	0.245029	0.260735	1.2069	0.93727	3.97681	0.827659	0.277321	3.04341	1063	1.22891	752	1133	1321	8612	2.57301	84	128	161	0	0	0	0	0	0.00E+00	0.367046	0.632954
QC_Shew_12_02_Run-03_5Dec12_Lion_12-10-03	2012-12-06	0.309302	7.77688	8.79645	10.4866	1.20289	1.48464	3.61456	3540.41	0.720176	0.115006	0.117613	0.0472052	0.12459	0.236098	0.276455	0.362857	0.238877	0.224558	0.205018	0.331547	1.29894	1.27154	4.1717	1.82892	1.68266	3.85398	1044	2.04858	521.75	1139	1348	6880	2.83647	17	150	534	0	0	0	0	0	0.00E+00	0.170494	0.829506
QC_Shew_12_02_Run-04_5Dec12_Lion_12-10-04	2012-12-06	0.330189	7.6006	8.54214	10.1894	0.538662	0.833131	4.71533	3543.17	0.645325	0.151079	0.158	0.0455966	0.176243	0.234151	0.26029	0.329317	0.226177	0.223505	0.213643	0.336676	1.19369	0.870115	3.99706	1.92134	0.982612	3.88308	986	1.36447	527	1163.5	1352.75	6678	2.61333	24	84	368	0	0	0	0	0	0.00E+00	0.0712788	0.928721
QC_Shew_12_02_Run-05_5Dec12_Lion_12-10-03	2012-12-06	0.253894	9.6381	11.7319	18.5437	1.68079	1.50187	3.34776	3540.84	0.712058	0.100941	0.141455	0.0455464	0.172299	0.237006	0.242913	0.347781	0.245183	0.231734	0.197506	0.325576	1.03142	0.999098	4.22824	1.60969	1.15686	3.97784	926	1.21553	709.5	1184.5	1343.75	6420	2.8365	20	144	507	0	0	0	0	0.00E+00	0.00E+00	0.131464	0.868536
QC_Shew_12_02_Run-07_5Dec12_Lion_12-10-03	2012-12-06	0.287599	8.72202	9.99647	12.1666	1.38172	1.64354	5.2734	3542.44	0.687782	0.11582	0.132063	0.0643353	0.145708	0.234496	0.247345	0.372451	0.23733	0.209979	0.20072	0.351971	1.15747	1.33199	3.94913	1.43778	1.58412	3.66496	961	1.83143	594	1084	1284	6443	2.85333	17	126	504	0	0	0	0	0.00E+00	0.00E+00	0.180661	0.819339
QC_Shew_12_02_Run-09_5Dec12_Lion_12-10-03	2012-12-06	0.257209	8.93712	10.308	13.1982	1.56736	1.63163	4.55744	3542.35	0.684964	0.113971	0.166381	0.0346847	0.146058	0.229256	0.248875	0.37581	0.258879	0.22563	0.193004	0.322487	1.3418	1.32789	4.05515	1.71278	1.52558	3.87749	935	1.72278	557	1104	1297	6069	2.90829	18	164	558	0	0	0	0	0.00E+00	0.00E+00	0.166914	0.833086
QC_Shew_12_02_Run-01_6Dec12_Lion_12-10-03	2012-12-06	0.240983	29.2549	33.6385	41.213	0.451571	0.513575	3.01051	3540.44	0.457864	0.169003	0.168706	0.204427	0.174384	0.284342	0.275765	0.265508	0.277485	0.243534	0.240215	0.238766	2.04056	1.10562	2.39269	1.47929	0.277571	0.487295	1265	2.73728	1097	1296	1424	10785	3.34004	496	641	837	0	0	0	0.00E+00	0.00E+00	0.00E+00	0.0405192	0.959481
QC_Shew_12_02_Run-02_6Dec12_Lion_12-10-04	2012-12-06	0.204594	26.0337	32.1438	40.4152	1.96223	0.558585	2.63617	3539.83	0.701802	0.142296	0.096412	0.0594904	0.130862	0.312854	0.296294	0.25999	0.266697	0.271317	0.245041	0.216945	0.98851	1.17879	3.32069	0.496831	1.64183	1.52067	1128	2.83306	1183	1309	1567	9316	3.23745	357	498	786	0	0	0	0	0.00E+00	0.00E+00	0.00848003	0.99152
QC_Shew_12_02_Run-04_6Dec12_Lion_12-10-04	2012-12-06	0.201031	22.5101	28.9534	38.7199	0.560765	0.451127	2.6921	3539.75	0.754841	0.111461	0.0813151	0.0523829	0.149813	0.299766	0.29562	0.2548	0.276721	0.273828	0.233759	0.215692	1.24233	1.7824	3.86347	0.619141	2.56224	1.51339	1151	2.73025	1182.5	1365	1514.5	9501	3.28328	314	511	756	0	0	0	0	0.00E+00	0.00E+00	0.0347332	0.965267
QC_Shew_12_02_Run-06_6Dec12_Lion_12-10-04	2012-12-06	0.191184	26.6818	33.0887	44.267	0.68717	0.534133	2.53126	3541.47	0.764472	0.115857	0.0740998	0.0455716	0.137965	0.314559	0.292502	0.254975	0.270813	0.271209	0.24218	0.215799	1.10647	1.78536	3.56125	0.639583	2.27385	1.62846	1120	2.74492	1109.5	1300	1483.25	9415	3.27187	293	514	754.5	0	0	0	0	0.00E+00	0.00E+00	0.0440786	0.955921
QC_Shew_12_02_Run-07_6Dec12_Lion_12-10-03	2012-12-06	0.190609	25.0761	31.697	40.9309	0.686186	0.443702	3.19929	3541.41	0.701826	0.105516	0.100815	0.0918436	0.162464	0.320277	0.258172	0.259087	0.288395	0.266395	0.225465	0.219744	1.95791	2.2041	2.66747	1.7718	2.25003	0.932537	1195	2.79979	1159	1425	1512.5	10031	3.34041	381	561	821	0	0	0	0	0.00E+00	0.00E+00	0.0242249	0.975775
QC_Shew_12_02_Run-09_6Dec12_Lion_12-10-03	2012-12-07	0.220515	32.5175	38.2594	47.2066	1.23111	0.512746	3.22536	3540.49	0.709949	0.0994555	0.0960033	0.0945921	0.138147	0.331522	0.2729	0.257431	0.285281	0.26929	0.225194	0.220235	1.46433	1.99829	2.83267	1.53399	2.38531	0.782269	1194	2.68182	1127	1427	1506	10090	3.35143	392	560	827	0	0	0	0	0.00E+00	0.00E+00	0.011893	0.988107
QC_Shew_12_02_Run-16_6Dec12_Lion_12-10-04	2012-12-07	0.265931	29.9248	34.1919	41.4826	0.500837	0.539197	2.99389	3541.23	0.47555	0.154092	0.161631	0.208727	0.209211	0.268064	0.261717	0.261008	0.278144	0.242298	0.239515	0.240042	1.58137	1.18207	2.00681	1.29686	0.25336	0.357413	1221	1.93208	1253	1471	1521	11063	3.3465	502	643	830	0	0	0	0	0.00E+00	0.00E+00	0.0226882	0.977312
QC_Shew_12_02_Run-03_7Dec12_Lion_12-10-03	2012-12-07	0.261913	30.7164	35.0314	42.3038	0.479371	0.473496	3.06201	3540.18	0.487378	0.152184	0.162569	0.197869	0.173377	0.284807	0.27081	0.271006	0.277057	0.242728	0.239688	0.240526	2.01593	1.23612	2.43426	1.95146	0.288703	0.367886	1282	2.79614	1257.25	1472	1532	11038	3.34813	506	647	837	0	0	0	0	0	0.00E+00	0.0198406	0.980159
QC_Shew_12_02_Run-04_7Dec12_Lion_12-10-04	2012-12-07	0.24747	28.7006	33.0578	40.2026	0.416942	0.448937	2.74265	3541.65	0.481207	0.16288	0.165778	0.190135	0.174088	0.282755	0.274317	0.26884	0.27944	0.241314	0.240826	0.23842	1.83918	1.07924	2.82082	1.84949	0.261319	0.464755	1283	2.7667	1218	1463	1519	10967	3.36035	502	647	847	0	0	0	0	0	0.00E+00	0.0293608	0.970639
QC_Shew_12_02_Run-05_7Dec12_Lion_12-10-03	2012-12-07	0.249524	29.1815	33.7103	41.0329	0.441112	0.477559	2.73212	3539.59	0.47623	0.165317	0.163487	0.194966	0.174602	0.28566	0.276255	0.263484	0.276251	0.242672	0.239688	0.241388	1.31809	1.11589	2.69708	1.80228	0.235657	0.358254	1288	2.789	1245.25	1470	1521	11037	3.35443	500	649	846	0	0	0	0	0	0.00E+00	0.01649	0.98351
QC_Shew_12_02_Run-06_7Dec12_Lion_12-10-04	2012-12-07	0.229081	26.2247	30.3686	37.1401	0.473994	0.455445	3.16099	3541.32	0.483428	0.150054	0.156255	0.210263	0.1797	0.276184	0.262807	0.281309	0.27497	0.243991	0.23999	0.241049	1.95187	1.24701	2.50073	2.16795	0.353559	0.412117	1317	2.81978	1211	1473	1531	10983	3.3529	501	648	840	0	0	0	0	0	0.00E+00	0.0202131	0.979787
