Filename	StartTimeStamp	XIC_WideFrac	XIC_FWHM_Q1	XIC_FWHM_Q2	XIC_FWHM_Q3	XIC_Height_Q2	XIC_Height_Q3	XIC_Height_Q4	RT_Duration	RT_TIC_Q1	RT_TIC_Q2	RT_TIC_Q3	RT_TIC_Q4	RT_MS_Q1	RT_MS_Q2	RT_MS_Q3	RT_MS_Q4	RT_MSMS_Q1	RT_MSMS_Q2	RT_MSMS_Q3	RT_MSMS_Q4	MS1_TIC_Change_Q2	MS1_TIC_Change_Q3	MS1_TIC_Change_Q4	MS1_TIC_Q2	MS1_TIC_Q3	MS1_TIC_Q4	MS1_Count	MS1_Freq_Max	MS1_Density_Q1	MS1_Density_Q2	MS1_Density_Q3	MS2_Count	MS2_Freq_Max	MS2_Density_Q1	MS2_Density_Q2	MS2_Density_Q3	MS2_PrecZ_1	MS2_PrecZ_2	MS2_PrecZ_3	MS2_PrecZ_4	MS2_PrecZ_5	MS2_PrecZ_more	MS2_PrecZ_likely_1	MS2_PrecZ_likely_multi
QC_Shew_12_02_pt5_k_26Oct12_Cougar_12-06-04	2012-10-27	0.320394	18.7971	20.6014	23.7959	0.830622	1.10742	3.95024	5941.44	0.279937	0.092224	0.365411	0.262428	0.275298	0.230975	0.230826	0.262901	0.277677	0.230138	0.229973	0.262211	1.50034	0.81784	3.44756	2.75257	0.65851	0.201984	2911	0.543471	2766.5	3574	4449	29008	5.48217	543	702	884	0.0686362	0.224731	0.192671	0.0492623	0.00903199	0.00261997	0.0359211	0.417126
QC_Shew_12_02_pt5_a_27Oct12_Lynx_12-06-01	2012-10-27	0.341539	17.189	18.8249	22.0862	0.896688	1.01681	4.00158	5938.68	0.25756	0.138877	0.135281	0.468281	0.255329	0.220534	0.232294	0.291843	0.25575	0.220375	0.232178	0.291697	1.24671	0.766135	4.00072	1.11053	0.42942	0.275214	3122	0.61158	2282	2663	3184.5	31197	6.14911	496	635	814	0.299644	0.171683	0.103439	0.0312851	0.0073084	0.00131423	0.0980864	0.287239
QC_Shew_12_02_pt5_b_27Oct12_Lynx_12-06-02	2012-10-27	0.333752	18.0315	19.7613	23.2151	0.856151	1.00544	4.06526	5939.3	0.244362	0.140442	0.129209	0.485986	0.252995	0.220513	0.233959	0.292533	0.253248	0.220393	0.233931	0.292428	1.24801	0.790377	4.0173	1.15975	0.434153	0.277014	3105	0.6062	2334	2721	3279	31035	6.09301	481.5	621	804	0.288674	0.175189	0.101079	0.0302884	0.00660545	0.00170775	0.101112	0.295344
QC_Shew_12_02_pt5_c_27Oct12_Lynx_12-06-01	2012-10-27	0.339851	17.4455	19.0809	22.3961	0.843069	1.00711	3.98753	5940.37	0.253098	0.143654	0.127852	0.475397	0.25481	0.22058	0.232887	0.291723	0.25525	0.220386	0.232811	0.291553	1.25715	0.777721	3.97668	1.14691	0.454001	0.268767	3117	0.608205	2336	2736	3298	31146	6.11615	454	587	747	0.297534	0.172253	0.104379	0.03124	0.00738458	0.00150902	0.108104	0.277596
QC_Shew_12_02_pt5_d_27Oct12_Lynx_12-06-02	2012-10-27	0.334939	17.9957	19.5991	22.8828	0.860006	0.976346	4.00458	5939.34	0.247317	0.13471	0.127469	0.490504	0.2515	0.220362	0.234337	0.293801	0.253468	0.219674	0.233791	0.293067	1.31629	0.774137	4.02102	1.16522	0.450401	0.30589	3103	0.609011	2384	2799	3383	30934	6.12811	439	571	741	0.29356	0.173466	0.101119	0.0316804	0.00669167	0.001681	0.101733	0.290069
QC_Shew_12_02_pt5_e_27Oct12_Lynx_12-06-01	2012-10-27	0.340665	17.4019	19.0396	22.0971	0.821905	1.01144	3.9973	5939.97	0.255746	0.133525	0.12777	0.482959	0.252588	0.220932	0.23358	0.292899	0.257152	0.219355	0.232212	0.291282	1.25536	0.706065	3.95822	1.11292	0.482764	0.285551	3122	0.609381	2393	2810.5	3367.75	31007	6.13212	411	535	682	0.305931	0.174186	0.102235	0.031251	0.00693392	0.00154804	0.109104	0.26881
QC_Shew_12_02_pt5_f_27Oct12_Lynx_12-06-02	2012-10-27	0.334512	18.024	19.7079	22.9005	0.824491	1.00653	3.99218	5938.84	0.245619	0.134213	0.127407	0.492762	0.246999	0.221872	0.235656	0.295473	0.25601	0.218845	0.23316	0.291986	1.27474	0.765061	3.94057	1.22098	0.463629	0.307086	3125	0.604592	2414	2847	3454	30827	6.07697	405	530	688	0.29805	0.173614	0.101502	0.0316606	0.00690953	0.00191391	0.100529	0.285821
QC_Shew_12_02_pt5_a_28Oct12_Lynx_12-06-01	2012-10-28	0.33292	16.8453	18.3534	21.1324	0.769282	1.00475	4.02997	5938.71	0.264253	0.124383	0.128905	0.482459	0.254255	0.219455	0.231832	0.294458	0.256692	0.218585	0.231135	0.293588	1.37266	0.669513	3.24891	1.18769	0.427704	0.402701	3074	0.603102	2454	2870	3433.75	30623	6.04871	388	509	647	0.290305	0.171179	0.107207	0.0308265	0.0072168	0.00137152	0.11057	0.281324
QC_Shew_12_02_pt5_b_28Oct12_Lynx_12-06-02	2012-10-28	0.325761	17.5543	19.1879	22.2023	0.799182	1.02118	3.93824	5941.01	0.252427	0.120739	0.128105	0.498729	0.245921	0.221622	0.234323	0.298134	0.255763	0.218347	0.231464	0.294425	1.40357	0.757584	3.31206	1.33519	0.450956	0.424466	3083	0.602754	2491	2936	3495.5	30372	6.04953	379	502	649	0.278052	0.176017	0.107533	0.0319702	0.00714474	0.00204135	0.107764	0.289477
QC_Shew_12_02_pt5_c_28Oct12_Lynx_12-06-01	2012-10-28	0.329277	16.9619	18.4621	21.291	0.77726	1.03076	3.91055	5940.43	0.260602	0.123017	0.128271	0.488111	0.248362	0.221067	0.233848	0.296722	0.257724	0.217889	0.230931	0.293456	1.46591	0.790489	3.16593	1.34916	0.459742	0.404291	3092	0.602432	2500.5	2908	3452.5	30485	6.04247	347	463	592	0.293456	0.175037	0.107528	0.0323766	0.00747909	0.00157454	0.103625	0.278924
QC_Shew_12_02_pt5_d_28Oct12_Lynx_12-06-02	2012-10-28	0.323293	17.4693	19.0215	21.9024	0.764935	1.00908	3.8579	5940.44	0.255359	0.117857	0.126171	0.500612	0.240195	0.223086	0.235717	0.301002	0.259267	0.216641	0.230443	0.293649	1.50547	0.773668	3.18092	1.45945	0.489128	0.395816	3102	0.599608	2526.25	2970	3516	30146	6.00661	344	460	594	0.281032	0.175446	0.109036	0.0324421	0.0071983	0.00172494	0.108605	0.284515
QC_Shew_12_02_pt5_e_28Oct12_Lynx_12-06-01	2012-10-28	0.32657	16.8126	18.3251	21.204	0.750317	1.0369	3.85048	5938.94	0.262708	0.123313	0.1257	0.488278	0.24255	0.222336	0.235009	0.300105	0.261033	0.216278	0.229251	0.293439	1.34315	0.790392	3.13093	1.6496	0.48135	0.39012	3117	0.605428	2531	2936	3487	30309	6.09359	310	421	540	0.298591	0.175459	0.106074	0.0332904	0.00742354	0.00145171	0.112112	0.265598
QC_Shew_12_02_pt5_f_28Oct12_Lynx_12-06-02	2012-10-28	0.319143	17.3323	18.9514	21.8614	0.729416	1.03228	3.66578	5940.99	0.254969	0.116853	0.124889	0.50329	0.235118	0.223762	0.23645	0.30467	0.262079	0.214656	0.22903	0.294235	1.47936	0.864778	3.06998	1.71012	0.490772	0.45305	3112	0.672592	2553	2992.5	3514	29880	6.00727	315	427	558	0.289726	0.173293	0.107363	0.0319612	0.00732932	0.00197456	0.106058	0.282296
QC_Shew_12_02_3_5FL_500ng_Polaroid_30Oct12_12-02-32	2012-10-31	0.151266	2.42423	3.03106	4.4532	0.517897	0.47502	3.61948	10800.1	0.276899	0.165642	0.260351	0.297108	0.257945	0.255058	0.246785	0.240212	0.24106	0.221274	0.248361	0.289305	1.08238	0.749856	1.83508	0.563998	0.405035	1.01069	12058	1.21657	117	134	151	17889	2.29803	598	931	1125	0.00184471	0.00704343	0.00665213	0.0010062	5.59E-05	0	0.226508	0.75689
QC_Shew_12_02_4_5FL_500ng_Polaroid_30Oct12_12-02-32	2012-10-31	0.1393	3.32886	4.28315	6.23105	0.816557	0.603124	3.3439	3648.42	0.572839	0.15964	0.130361	0.13716	0.246511	0.248336	0.255334	0.24982	0.302502	0.240285	0.222018	0.235195	1.53571	1.07273	2.11705	1.62425	0.540431	0.894265	3970	1.16423	134	148	162	6425	2.33263	464	821	991	0.00249027	0.0140078	0.00964981	0.00140078	0.000311284	0	0.275175	0.696965
QC_Shew_12_02_2_5FL_500ng_Polaroid_31Oct12_12-02-32	2012-10-31	0.25352	29.2323	33.797	41.457	0.907001	1.05907	4.23061	10798.9	0.34382	0.258666	0.152334	0.24518	0.270731	0.243482	0.239741	0.246047	0.271659	0.243133	0.239529	0.245679	0.986971	0.721545	1.77573	0.391409	0.323852	0.589618	4703	0.482014	2479	2712	3043.5	46947	4.82053	646	799	968	0.0273287	0.189448	0.145142	0.0318657	0.00457963	0.00100113	0.0383411	0.562294
QC_Shew_12_02_pt5_a_31Oct12_Lynx_12-06-01	2012-10-31	0.325571	17.6691	19.337	22.6127	0.747915	0.968329	4.0314	5939.8	0.281275	0.126878	0.147058	0.444789	0.248771	0.234737	0.248756	0.267736	0.248752	0.234797	0.248768	0.267682	1.33813	0.812745	1.83777	1.15252	0.359155	0.424297	3178	0.585883	2269	2729.5	3206	31778	5.87228	640	841	1070	0.220026	0.180597	0.108408	0.0343005	0.00805589	0.00261187	0.0669016	0.379099
QC_Shew_12_02_pt5_b_31Oct12_Lynx_12-06-02	2012-10-31	0.319934	18.2887	19.9953	23.0035	0.727854	1.00923	3.9467	5939.03	0.271543	0.127323	0.1479	0.453235	0.248049	0.235018	0.250088	0.266846	0.24864	0.234847	0.249972	0.266541	1.29831	0.83677	1.68889	1.15811	0.356511	0.421865	3170	0.582123	2336.25	2813.5	3395	31669	5.81707	648	851	1084	0.210521	0.184407	0.10575	0.034008	0.00852569	0.00246298	0.0614165	0.392908
QC_Shew_12_02_pt5_c_31Oct12_Lynx_12-06-01	2012-10-31	0.32595	17.5725	19.1985	22.4763	0.739086	0.993125	3.9736	5939.77	0.279543	0.127617	0.147411	0.445429	0.248253	0.234418	0.248387	0.268941	0.24911	0.234101	0.248171	0.268618	1.38514	0.772435	1.50197	1.06747	0.354651	0.439134	3173	0.587035	2328	2770	3297	31692	5.89522	622	813	1032	0.217815	0.188849	0.113467	0.036129	0.00867727	0.00233497	0.070207	0.362521
QC_Shew_12_02_pt5_d_31Oct12_Lynx_12-06-02	2012-11-01	0.320191	18.236	19.9293	23.0488	0.738068	1.02526	3.91103	5939.21	0.270644	0.128459	0.147442	0.453455	0.245954	0.235712	0.250345	0.26799	0.249016	0.234618	0.249502	0.266864	1.2494	0.853214	1.40538	1.19021	0.35427	0.403928	3174	0.631672	2408.25	2883	3455	31603	5.81584	633	826	1049	0.207702	0.188147	0.114957	0.036389	0.00848021	0.00240483	0.0638863	0.378034
QC_Shew_12_02_HCD_35_Lynx_12-06-01	2012-11-01	0.355654	17.2938	19.0045	22.4867	0.813565	0.775665	1.96582	5999.5	0.283159	0.128364	0.147134	0.441343	0.271459	0.233939	0.23488	0.259722	0.271405	0.233949	0.234895	0.25975	1.34515	0.846964	1.75351	1.0255	0.360761	0.482761	5182	0.924555	2443	2906.5	3443	5182	0.925767	92	144	210	0.28792	0.313007	0.20687	0.0756465	0.0181397	0.00463142	0.0368584	0.0569278
QC_Shew_12_02_pt5_a_1Nov12_Cougar_12-04-15	2012-11-01	0.312191	14.4465	15.9534	18.5869	0.826335	0.984148	4.41188	5939.96	0.36712	0.124665	0.122315	0.3859	0.261572	0.237844	0.236284	0.2643	0.275992	0.230225	0.230079	0.263704	1.74784	0.980838	1.58393	1.3576	0.606396	0.77773	2933	0.625115	2631	3380	4740	28537	5.42045	353	630	840	0.0775835	0.255843	0.194029	0.0363037	0.00445036	0.00063076	0.0493044	0.381855
QC_Shew_12_02_pt5_b_1Nov12_Cougar_12-04-17	2012-11-01	0.298595	16.6883	18.4667	21.3204	0.836118	0.98613	4.3318	5940.34	0.366442	0.12297	0.118959	0.391628	0.258335	0.239749	0.239318	0.262598	0.271542	0.231274	0.231936	0.265248	1.48624	0.889545	1.56616	1.25903	0.606321	0.899369	2868	0.598073	2803.75	3475.5	5363	27760	5.31362	305	605	819	0.0779899	0.258285	0.185771	0.0322406	0.00288184	0.000324207	0.0511527	0.391354
QC_Shew_12_02_pt5_a_2Nov12_Cougar_12-04-15	2012-11-02	0.308284	14.1546	15.7441	18.2432	0.826095	1.03022	4.48435	5940.12	0.412159	0.126554	0.128402	0.332885	0.254276	0.245171	0.237204	0.263349	0.287897	0.231928	0.226704	0.253471	1.87795	0.946005	3.33848	1.35574	0.589413	0.863242	3018	0.695869	2559.5	3329.5	4327	28837	5.48275	480	687	880	0.0685924	0.253494	0.211846	0.047231	0.00690086	0.00110969	0.0371051	0.373721
QC_Shew_12_02_pt5_b_2Nov12_Cougar_12-04-17	2012-11-02	0.295207	16.5008	18.2594	21.1076	0.907206	1.00098	4.17414	5940.41	0.445835	0.10937	0.108111	0.336684	0.250734	0.249596	0.236366	0.263303	0.29005	0.232819	0.223935	0.253195	1.6763	1.0488	1.81432	1.38961	0.789312	0.746543	2945	0.715356	2622	3350	4452	27872	5.35436	430	671	868	0.0589839	0.24652	0.205116	0.041583	0.00505884	0.000681688	0.0355554	0.406501
QC_Shew_12_02_pt5_c_2Nov12_Cougar_12-04-15	2012-11-02	0.317959	14.769	16.2483	18.9229	0.92495	1.04958	4.35184	5940.18	0.438284	0.109337	0.11947	0.332908	0.251349	0.247598	0.236886	0.264167	0.293056	0.231046	0.224141	0.251758	1.73103	1.08006	1.99289	1.55848	0.610863	0.904051	2973	0.709099	2535	3276	4466	28098	5.43832	394	632	833	0.0704321	0.266923	0.220799	0.0451989	0.0058723	0.000782974	0.0295039	0.360488
QC_Shew_12_02_pt5_d_2Nov12_Cougar_12-04-17	2012-11-02	0.307797	16.9938	18.7592	21.5844	0.847478	1.04593	4.32613	5941.28	0.39989	0.144097	0.116381	0.339632	0.246331	0.249348	0.239414	0.264907	0.289707	0.232291	0.224964	0.253038	1.58097	0.962361	1.86492	1.58001	0.595906	0.772653	2898	0.75614	2644	3308	4876.25	27255	5.31288	371	630	835	0.0607228	0.259549	0.208622	0.0402495	0.00377912	0.000587048	0.0370207	0.38947
QC_Shew_12_02_pt5_a_7Nov12_Cougar_12-04-15	2012-11-07	0.335067	15.3529	16.9233	19.7845	0.781799	1.01045	4.25385	5940.95	0.367768	0.144515	0.1464	0.341317	0.276019	0.228271	0.228068	0.267641	0.280695	0.226444	0.226498	0.266363	1.34315	0.806244	3.25505	0.676094	0.339555	0.455755	2963	0.558898	2670	3347	4251.5	29409	5.63044	377	555	732	0.0883743	0.260532	0.209188	0.0483185	0.0074807	0.00142813	0.0413479	0.34333
QC_Shew_12_02_pt5_b_7Nov12_Cougar_12-04-17	2012-11-08	0.322707	17.6963	19.4091	22.3581	0.767048	1.0367	4.04913	5940.35	0.368312	0.145248	0.142649	0.343791	0.27383	0.229603	0.227639	0.268928	0.279414	0.227334	0.225753	0.2675	1.31219	0.832847	1.6054	0.709224	0.317455	0.546247	2917	0.550411	2744	3423	4367	28921	5.495	396	577	762	0.0799765	0.252446	0.196466	0.0419418	0.00598181	0.000760693	0.0423913	0.380035
QC_Shew_12_02_pt5_c_7Nov12_Cougar_12-04-15	2012-11-08	0.337086	15.496	17.0977	19.9721	0.803635	1.08951	4.21739	5941.37	0.375038	0.167399	0.140634	0.316929	0.277055	0.229328	0.228991	0.264626	0.281535	0.227602	0.227562	0.263301	1.36096	0.790904	3.3233	1.05647	0.387365	0.326426	2969	0.555765	2717	3396	4324	29488	5.59151	394	567	743.25	0.0845768	0.26092	0.208526	0.0481213	0.00776587	0.00125475	0.0387615	0.350075
QC_Shew_12_02_pt5_d_7Nov12_Cougar_12-04-17	2012-11-08	0.322454	17.8463	19.6539	22.757	0.818278	1.01736	4.08888	5941.28	0.372583	0.1498	0.144043	0.333575	0.274256	0.230222	0.228481	0.26704	0.278617	0.228382	0.227204	0.265797	1.38226	0.790756	3.37218	0.703898	0.346159	0.418089	2927	0.547324	2777	3472	4439	29077	5.48333	408	585	766	0.0751797	0.25288	0.197407	0.0428517	0.00625924	0.00096296	0.0404099	0.384049
QC_Shew_12_02_check_09Nov12_samwise_12-09-18	2012-11-10	0.319648	25.0375	28.5841	35.3476	1.04901	1.19028	4.18842	10718.9	0.291798	0.119111	0.13802	0.45107	0.279827	0.201821	0.209853	0.308499	0.27961	0.201652	0.209682	0.309056	1.14982	0.739225	1.64067	0.978682	0.372309	0.562525	2901	0.340743	3039	3470	4307	29010	3.44547	122	168	214	0	0.354533	0.26284	0.0533609	0.00803171	0.000999655	0.0110651	0.309169
QC_Shew_12_02_PostA_8Nov12_Cougar_12-04-15	2012-11-12	0.341053	17.7421	19.8285	24.2424	0.93117	1.09263	3.97982	5941.46	0.41532	0.132504	0.138778	0.313397	0.306727	0.211062	0.209807	0.272404	0.307219	0.21061	0.20946	0.272711	1.03852	0.749968	3.63036	0.812896	0.258132	0.443683	1712	0.347107	2895.75	3730	4719	17100	3.48309	70	100	130	0	0.36076	0.272164	0.0707602	0.0136842	0.00245614	0.00871345	0.271462
QC_Shew_12_02_PostB_8Nov12_Cougar_12-04-17	2012-11-12	0.35426	20.0196	22.0453	26.3192	0.901996	1.08442	3.77608	5948.57	0.40481	0.13002	0.135368	0.329802	0.29721	0.210192	0.208992	0.283606	0.303384	0.207511	0.206882	0.282222	1.00587	0.734161	1.61493	0.792625	0.278235	0.493889	1699	0.345452	2951.5	3790	4902.5	16821	3.48321	71	103	134	0	0.346056	0.274835	0.0696748	0.0113549	0.00208073	0.00695559	0.289043
QC_Shew_12_02_pt5_a_12Nov12_Cougar_12-04-15	2012-11-12	0.334448	15.4224	17.0019	19.9462	0.804089	1.08868	4.12962	5941.78	0.380388	0.148787	0.14289	0.327935	0.275321	0.22986	0.229373	0.265446	0.281942	0.227416	0.22724	0.263402	1.4341	0.77944	3.38165	0.784473	0.333901	0.409142	2928	0.559129	2756.75	3552	4523	29006	5.4833	565	734	913	0.0807419	0.266083	0.213094	0.051679	0.00837758	0.00137903	0.032545	0.346101
QC_Shew_12_02_pt5_b_12Nov12_Cougar_12-04-17	2012-11-12	0.323977	17.9054	19.8296	23.1689	0.824065	1.08754	4.11112	5939.58	0.385545	0.140338	0.134148	0.339968	0.272186	0.230082	0.227083	0.270649	0.279036	0.227457	0.224932	0.268575	1.45937	0.86877	1.80136	0.815382	0.358546	0.527481	2853	0.534318	2775	3638	4691	28252	5.34729	559	734	914	0.061093	0.263557	0.209118	0.0484214	0.006619	0.00116806	0.0244938	0.38553
QC_Shew_12_02_pt5_c_12Nov12_Cougar_12-04-15	2012-11-12	0.336226	15.7595	17.4309	20.4995	0.840252	1.10775	4.29415	5942.13	0.400085	0.137537	0.134784	0.327594	0.27577	0.230394	0.226919	0.266917	0.28579	0.226599	0.223744	0.263867	1.50333	0.793009	1.57653	0.900713	0.32864	0.64655	2875	0.676072	2694.5	3468	4424	28344	5.4832	531	704	883	0.0657282	0.277872	0.225868	0.0502752	0.00758538	0.00158764	0.0225797	0.348504
QC_Shew_12_02_pt5_d_12Nov12_Cougar_12-04-17	2012-11-12	0.326029	17.9063	19.7248	22.8767	0.821275	1.06262	4.01194	5940.97	0.396201	0.137432	0.134368	0.332	0.271557	0.231587	0.227053	0.269804	0.285617	0.226208	0.222636	0.265539	1.49222	0.827002	1.66813	0.908127	0.353264	0.484967	2839	0.688318	2747.5	3560	4617.5	27838	5.34893	544	716	899	0.0583375	0.269308	0.221568	0.047058	0.00689705	0.00104174	0.0221639	0.373626
QC_Shew_12_01_500ng_a_14Nov12_Lynx_12-11-07	2012-11-14	0.300529	24.7786	27.8247	33.1298	0.855533	1.11334	3.99218	5969.98	0.459951	0.130681	0.13522	0.274148	0.279828	0.233614	0.239946	0.246612	0.280822	0.233329	0.23962	0.24623	1.32891	0.722722	3.48515	3.90211	0.173401	0.180524	3008	0.569555	3574.75	3903	4351.25	30037	5.71488	574	740	909	0.115324	0.279322	0.151646	0.0318274	0.00466092	0.00073243	0.0524353	0.364051
QC_Shew_12_01_500ng_b_14Nov12_Lynx_12-11-08	2012-11-14	0.29633	26.089	29.2327	34.7072	0.860236	1.09548	3.95911	5971.17	0.337859	0.179757	0.167155	0.31523	0.282556	0.234737	0.238896	0.243811	0.283742	0.234394	0.23845	0.243414	1.33713	0.728748	3.53496	0.313209	0.150303	0.403969	2959	0.569215	3572.5	3881	4275.5	29538	5.71097	574	749	918	0.0937775	0.290135	0.15607	0.0285057	0.00345318	0.000541675	0.0362245	0.391293
QC_Shew_12_01_500ng_c_14Nov12_Lynx_12-11-07	2012-11-14	0.300364	24.2253	27.1592	32.3069	0.861411	1.13657	3.97594	5969.75	0.32664	0.181771	0.166027	0.325562	0.281602	0.234571	0.238518	0.245309	0.282548	0.234221	0.238207	0.245024	1.30986	0.748148	3.64419	0.274476	0.154019	0.516279	2945	0.566241	3484	3828	4319	29411	5.66383	568	745	916	0.0872123	0.291728	0.166026	0.0327429	0.00482813	0.000850022	0.0295128	0.3871
QC_Shew_12_01_500ng_d_14Nov12_Lynx_12-11-08	2012-11-14	0.296344	25.3112	28.4959	34.0925	0.874892	1.12591	3.93389	5969.78	0.336454	0.187308	0.16543	0.310807	0.283178	0.235314	0.238485	0.243022	0.28415	0.235069	0.238115	0.242666	1.34829	0.774128	3.60943	0.271433	0.153105	0.567107	2934	0.567247	3469	3818	4280.75	29297	5.67545	575	753	925	0.0805885	0.293853	0.164112	0.0305833	0.00375465	0.00085333	0.0322217	0.394034
QC_Shew_12_02_pt5_a_16Nov12_Lynx_12-11-07	2012-11-16	0.228776	36.7168	44.6991	61.6621	0.967247	1.09761	3.77214	5970.57	0.481731	0.155114	0.134345	0.228811	0.265963	0.250223	0.24331	0.240504	0.265987	0.250228	0.24335	0.240436	0.894323	0.729574	3.62114	1.13616	0.298758	0.399892	3011	0.604019	3847	4016	4288.5	30108	6.04847	614	756	900	0.102232	0.300153	0.132689	0.0277667	0.004816	0.000929985	0.028431	0.402983
QC_Shew_12_02_pt5_b_16Nov12_Lynx_12-11-07	2012-11-16	0.21828	40.073	49.4396	68.9455	0.976926	1.13746	3.94402	5970.87	0.515984	0.139351	0.121047	0.223618	0.273121	0.251182	0.239736	0.235961	0.273221	0.251122	0.239706	0.23595	0.961422	0.802681	3.75741	1.16215	0.478258	0.511884	2937	0.59331	3865	4028	4293	29366	5.96416	621	769	912	0.0932371	0.310904	0.131785	0.0266635	0.00415446	0.000715113	0.0234625	0.409079
QC_Shew_12_02_pt5_c_16Nov12_Lynx_12-11-07	2012-11-17	0.236183	35.6124	42.811	57.5684	0.980418	1.12646	4.15546	5970.97	0.491456	0.148447	0.127366	0.232731	0.271295	0.250445	0.240682	0.237579	0.271369	0.2504	0.240681	0.23755	0.955573	0.751486	3.77441	0.991207	0.34615	0.614307	2953	0.59685	3840	4034	4278	29528	5.98064	621	768	910	0.0837849	0.316649	0.140409	0.0297345	0.00480899	0.000914386	0.022013	0.401687
QC_Shew_12_02_pt5_d_16Nov12_Lynx_12-11-07	2012-11-17	0.208596	42.3773	52.602	74.338	1.02871	1.07489	4.30699	5970.47	0.530646	0.138648	0.11488	0.215826	0.277796	0.252015	0.236852	0.233338	0.277893	0.252039	0.236791	0.233277	1.06616	0.811422	3.9699	1.24648	0.529045	0.722065	2874	0.590707	3900	4070	4316.75	28735	5.93081	623	772	913	0.0862711	0.317801	0.133879	0.0273186	0.00393249	0.000939621	0.0217157	0.408143
QC_Shew_12_02_pt5_e_16Nov12_Lynx_12-11-07	2012-11-17	0.226279	35.9826	43.964	60.8167	0.990223	1.08855	4.14792	5969.96	0.50131	0.151547	0.125083	0.22206	0.27425	0.250235	0.239395	0.23612	0.274397	0.250205	0.239396	0.236002	0.969166	0.769008	3.82057	1.00822	0.360707	0.742569	2920	0.592507	3830	4018.5	4253	29194	5.94905	624	770	910	0.082517	0.314037	0.144379	0.028773	0.0042817	0.00116462	0.0212715	0.403576
QC_Shew_12_02_pt5_f_16Nov12_Lynx_12-11-07	2012-11-17	0.214867	41.0009	50.8428	70.6046	1.01886	1.1192	4.25009	5970.03	0.528187	0.141851	0.11705	0.212913	0.278534	0.252142	0.236999	0.232325	0.27862	0.252162	0.236926	0.232293	1.07533	0.941449	3.9735	1.20567	0.523045	0.775038	2866	0.584803	3866.25	4028	4272	28655	5.85554	622	774	912	0.0859885	0.316105	0.136381	0.0260339	0.00418775	0.000907346	0.0211481	0.409248
QC_Shew_12_02_pt5_1_17Nov12_Lynx_12-11-07	2012-11-17	0.33578	16.1751	17.9074	21.4154	0.852619	1.14194	3.72976	5939.74	0.666536	0.056316	0.0733018	0.203846	0.260789	0.230307	0.237912	0.270991	0.26095	0.230214	0.237783	0.271053	1.23597	0.798832	3.46377	13.4096	0.475066	0.331701	3032	0.566264	3551.75	4383.5	5358	29969	5.6635	559	706	861	0.114785	0.248891	0.199406	0.0513197	0.0103107	0.00216891	0.0323	0.340819
QC_Shew_12_02_pt5_2_17Nov12_Lynx_12-11-08	2012-11-17	0.329534	16.6487	18.3967	21.7865	0.861443	1.12208	3.90427	5940.26	0.31928	0.243267	0.131713	0.30574	0.262528	0.230751	0.23771	0.269011	0.272676	0.227482	0.234205	0.265637	1.52308	0.77578	3.48978	2.51484	0.353792	0.21432	3008	0.615112	3600	4349.5	5332.25	29302	5.64756	562	726	893	0.0946352	0.255409	0.20357	0.0524196	0.0105112	0.00221828	0.039929	0.341308
QC_Shew_12_02_pt5_3_17Nov12_Lynx_12-11-07	2012-11-17	0.320096	16.0972	18.0338	21.7536	1.05586	1.14934	4.26549	5940.09	0.406251	0.192778	0.116951	0.284021	0.283558	0.223635	0.23035	0.262457	0.300906	0.218145	0.224367	0.256581	2.2405	0.963461	3.57328	5.69893	0.422647	0.198218	2914	0.776862	3649.5	4421	5417	28051	5.64956	514	710	880	0.0717265	0.249403	0.222808	0.0596414	0.0115504	0.0026024	0.0326548	0.349613
QC_Shew_12_02_pt5_4_17Nov12_Lynx_12-11-08	2012-11-17	0.319881	16.771	18.6769	22.2979	0.97721	1.14615	4.18694	5941.46	0.385838	0.16598	0.136087	0.312094	0.282974	0.224377	0.231362	0.261287	0.298242	0.219485	0.226178	0.256095	2.03033	0.934336	3.68057	2.92875	0.320784	0.227151	2916	0.789213	3634.75	4398.5	5400	28173	5.65778	526	724	894	0.0694992	0.249033	0.218259	0.0554077	0.0111809	0.00241366	0.0351755	0.359032
QC_Shew_12_02_pt5_5_17Nov12_Lynx_12-11-07	2012-11-18	0.32026	16.1384	18.0689	21.8442	1.00583	1.0992	4.30727	5940.38	0.415323	0.162103	0.124435	0.298138	0.285482	0.223093	0.22948	0.261945	0.301358	0.218108	0.223945	0.256589	2.1819	0.937785	3.6593	3.72342	0.359114	0.199963	2899	0.761728	3660	4430	5397	27971	5.64955	515	712	884	0.0715026	0.247077	0.22105	0.0604555	0.0125487	0.00257409	0.0317829	0.353008
QC_Shew_12_02_pt5_6_17Nov12_Lynx_12-11-08	2012-11-18	0.317185	16.7362	18.6206	22.4106	1.01009	1.10988	4.21786	5941.52	0.388002	0.170875	0.132453	0.30867	0.284345	0.223692	0.230603	0.261359	0.299027	0.218989	0.22556	0.256424	2.0277	0.978919	3.64669	3.19163	0.363628	0.196428	2914	0.76222	3635	4389	5354.75	28176	5.64981	532	731	903	0.0690304	0.248367	0.222068	0.0569279	0.0107183	0.00223595	0.0377981	0.352853
