Filename	StartTimeStamp	XIC_WideFrac	XIC_FWHM_Q1	XIC_FWHM_Q2	XIC_FWHM_Q3	XIC_Height_Q2	XIC_Height_Q3	XIC_Height_Q4	RT_Duration	RT_TIC_Q1	RT_TIC_Q2	RT_TIC_Q3	RT_TIC_Q4	RT_MS_Q1	RT_MS_Q2	RT_MS_Q3	RT_MS_Q4	RT_MSMS_Q1	RT_MSMS_Q2	RT_MSMS_Q3	RT_MSMS_Q4	MS1_TIC_Change_Q2	MS1_TIC_Change_Q3	MS1_TIC_Change_Q4	MS1_TIC_Q2	MS1_TIC_Q3	MS1_TIC_Q4	MS1_Count	MS1_Freq_Max	MS1_Density_Q1	MS1_Density_Q2	MS1_Density_Q3	MS2_Count	MS2_Freq_Max	MS2_Density_Q1	MS2_Density_Q2	MS2_Density_Q3	MS2_PrecZ_1	MS2_PrecZ_2	MS2_PrecZ_3	MS2_PrecZ_4	MS2_PrecZ_5	MS2_PrecZ_more	MS2_PrecZ_likely_1	MS2_PrecZ_likely_multi
QC_Shew_11_06_pt5_b_18Mar12_Jaguar_12-02-27	2012-03-18	0.355431	20.9676	22.6558	25.5394	0.72152	1.18912	3.01678	5940.96	0.381785	0.162548	0.176557	0.27911	0.268824	0.22871	0.239959	0.262506	0.269405	0.228741	0.240634	0.261221	1.51956	0.855073	3.33247	1.16221	0.351065	0.278131	2753	0.524262	2238	2854	3469	16352	3.14539	583	746	943	0.196612	0.27434	0.177287	0.0604207	0.0120475	0.0026908	0.0518591	0.224743
QC_Shew_11_06_pt5_b_21Mar12_Jaguar_12-02-27	2012-03-21	0.353372	21.2792	23.0228	26.0589	0.807729	1.35473	2.88468	5939.94	0.51105	0.0313016	0.0282685	0.42938	0.264796	0.229531	0.241615	0.264058	0.265411	0.230514	0.241808	0.262267	1.34521	0.809986	3.66496	NULL	6.72507	0.53523	2757	0.519233	2068	2908	3639	16368	3.10975	551	718	898	0.143939	0.270589	0.211388	0.0693426	0.0152737	0.00372678	0.0625	0.22324
QC_Shew_11_06_pt5_a_21Mar12_Jaguar_12-02-26	2012-03-21	0.352489	21.2917	22.9877	26.1111	0.784124	1.44683	2.78073	5940.78	0.502448	0.0338159	0.031845	0.431891	0.264473	0.229777	0.241389	0.264362	0.264619	0.231244	0.241613	0.262525	1.3554	0.902787	3.46832	NULL	6.67482	0.575238	2755	0.521376	2084	2938	3641.5	16375	3.12615	552	721	900	0.142962	0.273344	0.209954	0.0719389	0.015084	0.00396947	0.032855	0.249893
QC_Shew_11_06_pt5_d_21Mar12_Jaguar_12-02-27	2012-03-21	0.351979	21.0989	22.8716	26.049	0.777839	1.42075	2.80336	5941.38	0.517046	0.0299889	0.0312337	0.421731	0.262359	0.23046	0.242651	0.26453	0.267922	0.22984	0.241086	0.261152	1.42968	0.875467	3.51094	NULL	6.31736	0.508315	2768	0.52086	2069.5	2905.5	3672	16322	3.14029	551	718	899	0.136932	0.271535	0.21566	0.0719887	0.0149491	0.00410489	0.0521382	0.232692
QC_Shew_11_06_pt5_a_26Mar12_Jaguar_12-02-26	2012-03-26	0.354331	21.422	23.171	26.4669	0.814839	1.34352	2.8426	5941.71	0.376959	0.154306	0.172014	0.296721	0.275973	0.223628	0.238121	0.262278	0.276256	0.224695	0.239009	0.260041	1.29705	0.82956	3.16073	0.823687	0.157167	0.382295	2687	0.521751	2343.5	3150	3831	15954	3.10964	549	746	956	0.212298	0.254419	0.181585	0.0629309	0.0142911	0.00451297	0.0745894	0.195374
QC_Shew_11_06_pt5_b_26Mar12_Jaguar_12-02-27	2012-03-26	0.355429	21.5979	23.4268	27.1593	0.787162	1.39024	2.7768	5940.69	0.356431	0.166767	0.174992	0.301809	0.266914	0.228283	0.240799	0.264004	0.267109	0.228411	0.242015	0.262465	1.1932	0.74569	2.96267	0.414701	0.178816	0.36149	2739	0.524074	2409.5	3138	3782	16293	3.12903	586	767	981	0.220401	0.269011	0.174983	0.0595348	0.0120911	0.00325293	0.0427791	0.217946
QC_Shew_11_06_col1_2Apr12_Jaguar_12-02-26	2012-04-02	0.353446	22.2152	24.1847	27.8309	0.766169	1.37094	2.749	5940.53	0.373038	0.171397	0.171194	0.284371	0.263121	0.227072	0.241378	0.26843	0.269388	0.226396	0.23937	0.264845	1.22678	0.767079	2.61124	0.520348	0.174464	0.380713	2730	0.520283	2387.25	3202	3886	16093	3.09162	436	606	758	0.19698	0.282421	0.192382	0.0622631	0.0108743	0.00292052	0.0654322	0.186727
QC_Shew_11_06_pt5_a_4Apr12_Jaguar_12-02-26	2012-04-04	0.343988	21.9434	23.8239	27.7112	0.717949	1.40419	2.93186	5940.41	0.382658	0.169482	0.174443	0.273417	0.26993	0.225058	0.240325	0.264687	0.271676	0.22591	0.240145	0.26227	1.287	0.779836	2.56348	0.681095	0.142907	0.483153	2705	0.5238	2333	3177	3911	16050	3.10274	417	599	762	0.199128	0.264922	0.187414	0.0644237	0.0105919	0.00180685	0.0832399	0.188474
QC_Shew_11_06_pt5_b_4Apr12_Jaguar_12-02-27	2012-04-04	0.345722	22.0697	24.0204	27.6715	0.690048	1.33914	2.95066	5940.75	0.377293	0.173531	0.172636	0.27654	0.266557	0.227105	0.241124	0.265214	0.26804	0.227845	0.241064	0.26305	1.24125	0.727528	2.36792	0.424408	0.179417	0.429017	2735	0.521919	2479	3195	3796.5	16224	3.10675	464	631	797	0.228242	0.27034	0.168701	0.0546105	0.00998521	0.00240385	0.0525764	0.213141
QC_Shew_11_06_Run-04_5Apr12_Roc_12-03-18	2012-04-05	0.190767	17.8107	20.6561	26.5105	4.09051	1.19608	4.24434	3542.37	0.0593524	0.0388894	0.034173	0.867585	0.221081	0.256267	0.25332	0.269332	0.198897	0.269291	0.269389	0.262424	0.906823	1.13621	8.74087	0.0856638	0.168129	7.92868	1343	0.48767	364	403	628.5	7213	2.89	48	64	108	0.275891	0.0439484	0.0643283	0.0288368	0.00901151	0.00415916	0.310134	0.263691
QC_Shew_11_06_Run-05_5Apr12_Roc_12-03-15	2012-04-05	0.367163	19.6357	21.2092	23.8848	0.691869	1.26204	2.70996	3540.41	0.346587	0.202349	0.204051	0.247012	0.25794	0.234787	0.245773	0.261499	0.257747	0.235047	0.246357	0.260848	1.08985	0.697749	2.22449	0.283997	0.119715	0.629382	1665	0.517725	2587	3255	4053	9873	3.08812	608	769	965	0.214727	0.29211	0.167933	0.0580371	0.0128634	0.00384888	0.041021	0.20946
QC_Shew_11_06_Run-06_5Apr12_Roc_12-03-16	2012-04-05	0.357469	21.2627	23.0389	26.2936	0.683338	1.31576	2.65207	3540.85	0.347838	0.200771	0.195564	0.255827	0.25565	0.235535	0.246585	0.262229	0.254776	0.236327	0.247371	0.261527	1.02466	0.663219	3.89859	0.360886	0.143443	0.634859	1659	0.515465	2746.5	3384	4172	9847	3.07704	629	797	990	0.206256	0.291764	0.171524	0.0578857	0.0114756	0.0041637	0.0296537	0.227277
QC_Shew_11_06_Run-07_5Apr12_Roc_12-03-17	2012-04-05	0.362227	20.0919	21.6867	24.6127	0.686732	1.34246	2.5804	3541.05	0.328062	0.202393	0.203292	0.266253	0.251736	0.237548	0.248357	0.262359	0.254692	0.236883	0.247602	0.260824	1.01959	0.754917	3.77708	0.280597	0.118514	0.527987	1679	0.520226	2647	3300	3991	9933	3.09734	606	769	965	0.218967	0.29407	0.165912	0.0569818	0.0120809	0.00382563	0.0333233	0.214839
QC_Shew_11_06_Run-09_5Apr12_Roc_12-03-15	2012-04-06	0.365359	19.536	21.0934	23.8577	0.731339	1.31262	2.60438	3539.71	0.345237	0.19937	0.201941	0.253451	0.256294	0.2356	0.246317	0.26179	0.257191	0.23552	0.247469	0.259819	1.07977	0.749392	3.69606	0.305354	0.127122	0.531846	1668	0.514971	2596.25	3290.5	4037.25	9867	3.08123	615	779	973	0.199757	0.300801	0.174217	0.0607074	0.0129725	0.00435796	0.0361812	0.211006
QC_Shew_11_06_Run-10_5Apr12_Roc_12-03-16	2012-04-06	0.359271	21.162	23.0087	25.976	0.722999	1.35767	2.69795	3539.57	0.329354	0.20279	0.202025	0.265831	0.253744	0.23593	0.247058	0.263267	0.253947	0.236068	0.248391	0.261594	0.99267	0.770393	3.76032	0.26296	0.128056	0.548441	1660	0.517203	2697.25	3407	4176.75	9870	3.09468	631	793	985	0.188855	0.287741	0.180648	0.0624113	0.0120567	0.00506586	0.0278622	0.23536
QC_Shew_11_06_Run-11_5Apr12_Roc_12-03-17	2012-04-06	0.32516	20.3941	22.2447	25.6738	0.727894	1.28763	2.84318	3541.18	0.432048	0.158037	0.173504	0.236411	0.271451	0.232179	0.242309	0.254062	0.349905	0.208281	0.216608	0.225206	3.24045	0.927114	3.67719	4.86366	0.143037	0.488004	1637	0.509564	2388	3336	4004	8605	3.05972	530	816	1006	0.242533	0.254387	0.175944	0.0614759	0.0156886	0.00522952	0.0568274	0.187914
QC_Shew_11_06_Run-14_5Apr12_Roc_12-03-16	2012-04-06	0.355688	21.3101	23.1101	25.9501	0.702171	1.29288	2.74648	3541.18	0.342767	0.193661	0.197358	0.266213	0.253836	0.23586	0.247116	0.263188	0.253441	0.236232	0.248108	0.262218	1.09859	0.644633	3.63189	0.435933	0.118501	0.513147	1661	0.516255	2733	3403	4190	9871	3.08986	635	799	992	0.188127	0.292169	0.184784	0.0643299	0.0130686	0.00486273	0.0250228	0.227637
QC_Shew_11_06_Run-15_5Apr12_Roc_12-03-17	2012-04-06	0.31851	19.9993	21.6539	24.8197	0.682644	1.26228	2.64976	3541.18	0.433784	0.158865	0.172162	0.23519	0.270267	0.234706	0.241588	0.253439	0.351729	0.207705	0.215973	0.224592	3.46862	1.04011	3.64818	4.82177	0.132882	0.48516	1633	0.513329	2466	3350	4029	8590	3.04853	534	823	1007	0.232829	0.258324	0.17241	0.0613504	0.0140861	0.00663562	0.0548312	0.199534
QC_Shew_11_06_Run-19_5Apr12_Roc_12-03-17	2012-04-06	0.313478	20.0295	21.7696	24.7921	0.682582	1.19603	2.86927	3540.7	0.435823	0.160655	0.169554	0.233968	0.266275	0.236282	0.242659	0.254784	0.3527	0.207172	0.214957	0.22517	2.82913	1.00296	3.57867	4.38125	0.134256	0.506334	1642	0.505973	2373	3319	3982.5	8562	3.02659	559	837	1023	0.236977	0.263607	0.170287	0.0622518	0.0141322	0.00502219	0.0532586	0.194464
QC_Shew_11_06_Run-02_6Apr12_Roc_12-03-16	2012-04-06	0.33323	19.5384	21.3178	24.3577	1.63165	1.13214	2.23532	3541.76	0.348613	0.2158	0.198519	0.237068	0.257575	0.234739	0.246114	0.261572	0.255879	0.23348	0.248309	0.262333	0.962133	0.612241	2.82356	0.281746	0.153196	0.679226	1645	0.515536	4292	5630	7598	9723	3.06086	615	787	986	0.19675	0.290651	0.172375	0.0623264	0.012959	0.00555384	0.0266379	0.232747
QC_Shew_11_06_Run-04_7Apr12_Roc_12-03-18	2012-04-08	0.200996	14.0985	16.4741	20.0851	3.13513	2.64437	4.61183	3540.76	0.0442132	0.0150187	0.0185316	0.922236	0.219549	0.263386	0.257932	0.259132	0.21524	0.259439	0.263494	0.261828	0.808736	0.919128	7.15486	0.0858052	0.217885	7.27344	1245	0.482845	1021	1125	1382	7229	2.86277	47	61	78	0.238207	0.0405312	0.0481394	0.0138332	0.00318163	0.00165998	0.460368	0.194079
QC_Shew_11_06_Run-07_7Apr12_Roc_12-03-17	2012-04-08	0.344582	18.4422	20.2234	23.1052	1.57114	1.14318	2.38671	3541.46	0.348715	0.211891	0.202402	0.236993	0.257266	0.235343	0.246017	0.261374	0.255921	0.234407	0.247282	0.26239	0.974282	0.646142	3.47674	0.327261	0.146993	0.711089	1656	0.516339	4041	5315	7056.25	9809	3.09218	614	781	988	0.245387	0.292792	0.151086	5.02E-02	0.0123356	3.98E-03	0.0394536	0.204812
QC_Shew_11_06_Run-08_7Apr12_Roc_12-03-18	2012-04-08	0.345415	19.8344	21.6161	24.3975	1.56363	1.04642	2.33592	3541.18	0.344197	0.216098	0.199916	0.239789	0.254415	0.235354	0.246695	0.263535	0.25273	0.234203	0.249286	0.263781	0.981003	0.683439	2.36959	0.32046	0.156378	0.718753	1648	0.512551	4241	5473	7419	9739	3.08268	630	795	993	0.228052	0.290276	0.164493	0.0565767	0.0136564	0.00482596	0.0303933	0.211726
QC_Shew_11_06_Run-17_7Apr12_Roc_12-03-15	2012-04-08	0.339181	18.0511	19.7052	22.5118	1.66526	1.10784	2.2856	3539.8	0.334911	0.211426	0.20968	0.243983	0.256482	0.235717	0.245882	0.26192	0.258262	0.23397	0.245963	0.261805	0.970615	0.680084	2.50663	0.213289	0.123157	0.583015	1650	0.513332	4068.25	5459.5	7318.25	9747	3.07096	593	767	960	0.190931	0.301836	0.176978	0.0613522	0.0138504	0.004822	0.0258541	0.224377
QC_Shew_11_06_Run-02_9Apr12_Roc_12-03-18	2012-04-09	0.336641	19.193	21.0351	23.5755	1.08972	0.654732	2.16357	3539.71	0.334345	0.236481	0.200405	0.22877	0.256518	0.247574	0.247574	0.248334	0.256602	0.247541	0.247547	0.24831	0.894237	0.674655	3.20481	0.204091	0.157527	0.727967	2116	0.605926	4439.25	5894	8111.25	6348	1.83261	601	771	979	0.206049	0.326717	0.185098	0.063012	0.0148078	0.00882168	0.0195337	0.175961
QC_Shew_11_06_Run-03_9Apr12_Roc_12-03-18	2012-04-10	0.337275	19.4211	21.3477	24.0627	1.03054	0.656057	2.12818	3540.5	0.327756	0.236942	0.203152	0.23215	0.256886	0.247396	0.247427	0.248291	0.257212	0.247329	0.247332	0.248127	0.868443	0.636262	2.89149	0.189518	0.153743	0.719853	2115	0.605294	4400.5	5817	7889	6342	1.83267	604	772	977.75	0.208294	0.322611	0.184957	0.064333	0.0156102	0.00788395	0.021129	0.175181
QC_Shew_11_06_Run-04_9Apr12_Roc_12-03-18	2012-04-10	0.33654	19.5229	21.3293	23.9948	1.05108	0.686564	2.14541	3540.57	0.335679	0.229418	0.202275	0.232628	0.257174	0.247292	0.247308	0.248227	0.257194	0.24743	0.247195	0.248181	0.966636	0.658794	2.14978	0.221513	0.150996	0.729542	2114	0.605539	4342.75	5728	7789.75	6341	1.83228	605	781	984	0.222362	0.316354	0.181517	0.0648163	0.0145088	0.00867371	0.0214477	0.17032
QC_Shew_11_06_Run-01_10Apr12_Roc_12-03-26	2012-04-10	0.33671	18.3117	19.9796	22.4923	1.36258	0.737457	2.19362	3540.3	0.354261	0.239518	0.199214	0.207007	0.25971	0.246691	0.246659	0.24694	0.259736	0.246818	0.246568	0.246878	0.878613	0.638444	2.0871	0.193471	0.147227	0.660896	2106	0.605277	4420.5	5875	8103.75	6317	1.83052	572	765	984	0.226532	0.32832	0.170651	0.0566725	0.0123476	0.00490739	0.0232705	0.177299
QC_Shew_11_06_Run-02_24Apr12_Roc_12-03-26	2012-04-24	0.345691	18.2733	19.9009	22.2976	0.911713	0.682217	2.33656	3539.92	0.35579	0.262784	0.175001	0.206425	0.258875	0.247511	0.245946	0.247668	0.259311	0.247331	0.245802	0.247557	0.929351	0.64418	2.56149	0.199347	0.319423	0.72793	2078	0.600431	4888	6266	8582	6231	1.80857	527	733	996.5	0.293051	0.33221	0.151661	0.0446156	0.00802439	0.00353073	0.0312951	0.135612
QC_Shew_11_06_Run-03_24Apr12_Roc_12-03-17	2012-04-24	0.350452	17.5818	19.1431	21.4861	1.04439	0.696496	2.30208	3540.04	0.346123	0.273491	0.188626	0.191761	0.263365	0.246553	0.244973	0.245108	0.263431	0.246494	0.244935	0.24514	1.00825	0.624958	2.70119	0.232804	0.25318	0.830841	2064	0.599908	4656.75	5878	8031	6192	1.79993	496	705	955	0.335917	0.338178	0.121286	0.0310078	0.00419897	0.00161499	0.0377907	0.130006
QC_Shew_11_06_Run-04_24Apr12_Roc_12-03-18	2012-04-24	0.340819	19.4925	21.3126	24.0574	0.855299	0.71227	2.21239	3540.31	0.334841	0.289069	0.179636	0.196453	0.255064	0.249289	0.247706	0.24794	0.255122	0.249277	0.247655	0.247947	0.844592	0.613818	2.61724	0.188498	0.279319	0.755332	2093	0.60084	4973	6323	8665	6279	1.80952	561	748	1009	0.306259	0.329511	0.145405	0.0406116	0.00748527	0.00461857	0.0307374	0.135372
QC_Shew_11_06_Run-04_25Apr12_Roc_12-03-18	2012-04-25	0.329423	19.1918	21.2957	24.3297	1.28466	0.696416	2.01982	3540.75	0.327844	0.194704	0.183957	0.293495	0.253392	0.248629	0.248614	0.249366	0.253362	0.24868	0.248702	0.249256	1.02113	0.741614	3.90151	0.486656	0.147399	0.291617	2131	0.606894	3881.5	5156	6896	6393	1.83333	607	777	955	0.1145	0.315501	0.251056	0.0893164	0.018927	0.00907242	0.00719537	0.194431
QC_Shew_11_06_Run-07_25Apr12_Roc_12-03-17	2012-04-26	0.334278	17.3103	18.8527	21.4201	1.48261	0.768113	2.1806	3540.99	0.381643	0.168523	0.150773	0.29906	0.258377	0.246974	0.246937	0.247711	0.258508	0.246921	0.246925	0.247646	1.31357	0.827672	3.94364	1.58267	0.166727	0.304726	2117	0.607	3370	4842	6667	6351	1.83333	547	737	927	0.116675	0.323886	0.233507	0.0825067	0.0154306	0.00519603	0.0108644	0.211935
QC_Shew_11_06_Run-01_3May12_Roc_12-03-29	2012-05-03	0.329551	16.5205	18.1684	20.5023	1.50697	0.817832	2.23074	3539.96	0.455769	0.129353	0.146144	0.268734	0.269491	0.24347	0.243404	0.243635	0.26958	0.243625	0.243267	0.243528	2.18796	0.963623	4.01904	4.75462	0.257547	0.235146	2086	0.606755	3181.75	4891	6874.25	6257	1.83333	479	707	920	0.127218	0.317884	0.213201	6.31E-02	0.0129455	0.00335624	0.058015	0.204251
QC_Shew_11_06_Run-05_3May12_Roc_12-03-29	2012-05-04	0.331785	16.2857	17.7168	20.1124	1.58325	0.852532	2.25497	3539.82	0.466907	0.139652	0.125132	0.268309	0.270825	0.243041	0.242921	0.243214	0.271315	0.242881	0.24277	0.243034	2.28952	0.923353	4.02887	4.80327	0.245887	0.231947	2082	0.607042	3190	4985.5	6966.75	6242	1.83333	461	708	924	0.134092	0.321692	0.21868	6.31E-02	0.0107337	0.00288369	0.0422941	0.206504
QC_Shew_11_06_Run-06_3May12_Roc_12-03-30	2012-05-04	0.32098	18.8678	20.7712	23.6399	1.47602	0.73084	2.09979	3539.53	0.352474	0.184506	0.168079	0.294941	0.256037	0.247776	0.247769	0.248419	0.256264	0.247654	0.247827	0.248256	1.05602	0.749573	3.98161	0.631353	0.17458	0.214152	2123	0.606798	4230	5830	7979	6368	1.83333	602	805	991	0.102073	0.331658	0.258323	0.0830716	0.0160176	0.00596734	0.0106784	0.192211
QC_Shew_11_06_Run-07_3May12_Roc_12-03-31	2012-05-04	0.32768	16.9682	18.7185	21.1849	1.58864	0.785055	2.30721	3540.59	0.448693	0.144283	0.13258	0.274444	0.270172	0.243194	0.243126	0.243508	0.270424	0.243203	0.243043	0.24333	1.99988	0.905798	4.0041	4.62895	0.25805	0.231601	2084	0.606942	3355.25	5144	7148	6250	1.83333	478	713	931	0.12928	0.32064	0.22432	0.06848	0.01328	0.00352	0.03296	0.20752
QC_Shew_11_06_Run-08_3May12_Roc_12-04-09	2012-05-04	0.315582	19.2108	21.3094	24.4582	1.40322	0.746458	2.00375	3539.74	0.372267	0.179797	0.170445	0.27749	0.258313	0.247036	0.247076	0.247574	0.258889	0.246945	0.246826	0.24734	1.15178	0.704787	3.97988	0.625398	0.147365	0.225544	2117	0.606816	4077	5732	7478	6347	1.83333	579	796	987	0.107767	0.341106	0.25067	0.0743658	0.0137073	2.36E-03	0.0143375	0.195683
QC_Shew_11_06_Run-04_4May12_Roc_12-04-09	2012-05-05	0.319792	18.8004	20.7329	23.7137	1.50078	0.748527	2.00898	3540.18	0.36385	0.187768	0.169053	0.279329	0.257979	0.247158	0.247172	0.247691	0.25843	0.246999	0.247001	0.247571	1.07114	0.718652	3.98759	0.581832	0.179044	0.240274	2118	0.606843	4218	5773	7671.75	6351	1.83333	600	811	1004.5	0.12565	0.341206	0.244686	0.0681782	0.0138561	0.00267674	0.0195245	0.184223
QC_Shew_11_06_Run-03_10May12_Roc_12-04-08	2012-05-10	0.331343	17.6254	19.2535	21.605	1.30264	0.855075	2.4022	3539.57	0.362902	0.18072	0.204145	0.252233	0.256188	0.24774	0.247808	0.248265	0.256657	0.247728	0.247576	0.248038	1.12953	0.759166	3.74219	0.358115	0.135775	0.416631	2123	0.606746	2955.5	4238	5783	6365	1.83333	522	690	847	0.089238	0.316104	0.248547	0.082011	0.0169678	0.00408484	0.0161822	0.226866
QC_Shew_11_06_Run-04_10May12_Roc_12-04-09	2012-05-10	0.326643	18.7384	20.4927	23.1981	1.25822	0.820855	2.40222	3540.73	0.325742	0.192834	0.220897	0.260528	0.254698	0.248231	0.24834	0.24873	0.255483	0.248124	0.247985	0.248409	1.10926	0.765744	3.80541	0.198612	0.149386	0.388367	2128	0.607302	3189.75	4436	6114.25	6377	1.83333	551	710	871	0.0915791	0.310491	0.257331	0.0873451	0.0180336	0.00627254	0.0122315	0.216716
QC_Shew_11_06_Run-02_16May12_Roc_12-03-30	2012-05-17	0.325279	19.4724	21.442	24.2391	1.36523	0.842886	2.47861	3540.49	0.255867	0.247501	0.256462	0.24017	0.254011	0.248395	0.248516	0.249078	0.254235	0.248336	0.248449	0.24898	0.93347	0.655618	2.71195	0.294178	0.255985	0.678493	2125	0.60656	3399	4738	6382	6373	1.83333	580	743	922	0.104974	0.337988	0.229248	0.0691982	0.012396	0.00549192	0.0108269	0.229876
QC_Shew_11_06_Run-03_16May12_Roc_12-04-08	2012-05-17	0.339877	17.9239	19.4245	21.9367	1.17663	0.859993	2.49214	3540.21	0.270843	0.230572	0.25364	0.244946	0.254713	0.24809	0.24828	0.248917	0.255057	0.24789	0.248295	0.248759	0.988923	0.657906	2.80314	0.243307	0.239652	0.612228	2123	0.606406	3308.5	4580	6401	6367	1.83332	561.5	723	895	0.107272	0.34883	0.232134	0.0724046	0.0138213	0.0047118	0.0120936	0.208733
QC_Shew_11_06_Run-04_16May12_Roc_12-04-09	2012-05-17	0.332967	18.9548	20.7933	23.6466	1.217	0.811652	2.41457	3540.81	0.277012	0.240799	0.23946	0.24273	0.255273	0.24804	0.248103	0.248583	0.255607	0.247829	0.248146	0.248418	0.935261	0.658673	2.9543	0.203222	0.207096	0.642628	2123	0.607749	3270	4666	6483.5	6367	1.83333	564	723	890.5	0.100047	0.330768	0.237474	0.0768023	0.0164913	0.00769593	0.00958065	0.22114
QC_Shew_11_06_Run-02_17May12_Roc_12-03-30	2012-05-17	0.328487	19.2282	20.9206	23.6723	1.19143	0.783823	2.3612	3539.69	0.34637	0.242023	0.193447	0.21816	0.252781	0.248921	0.248945	0.249353	0.252909	0.248882	0.248905	0.249305	1.01615	0.689909	4.29608	0.240834	0.184878	0.647032	2132	0.606731	3636.25	5000.5	6688	6396	1.83333	614	767.5	951	0.134146	0.337242	0.222014	0.0741088	0.0140713	0.00375235	0.0115697	0.203096
QC_Shew_11_06_Run-04_17May12_Roc_12-04-09	2012-05-17	0.337553	19.0047	20.7718	23.4618	1.2022	0.758763	2.34145	3540.75	0.327724	0.244338	0.198071	0.229867	0.252524	0.248957	0.249022	0.249497	0.252622	0.248932	0.248987	0.249459	0.920011	0.69727	4.26507	0.23775	0.197276	0.622723	2133	0.607014	3557	4972	6727	6399	1.83333	615	762	937	0.131739	0.342866	0.24035	0.0731364	0.0135959	4.84E-03	0.0139084	0.179559
QC_Shew_11_06_Run-05_23May12_Roc_12-03-29	2012-05-24	0.349284	17.0838	18.7008	21.3665	1.04503	0.853776	2.5542	3540.87	0.439933	0.261913	0.131399	0.166754	0.255915	0.248576	0.247751	0.247759	0.255994	0.248701	0.247652	0.247652	0.970417	0.712796	2.56859	0.316466	0.530029	0.814312	2118	0.605932	4733.5	5923	7820.5	6353	1.83309	605	772	959	0.180545	0.375885	0.203211	0.0536754	0.00912955	0.00330552	0.0179443	0.156304
QC_Shew_11_06_Run-07_23May12_Roc_12-04-08	2012-05-24	0.345978	17.6536	19.3843	21.9693	1.05311	0.884407	2.43306	3539.75	0.380279	0.303489	0.137525	0.178707	0.254504	0.248818	0.248292	0.248387	0.255656	0.248571	0.247808	0.247965	0.953523	0.699584	2.27871	0.250494	0.501138	0.769367	2121	0.606101	4739	5824	7764	6353	1.83304	617	781	965	0.187785	0.376987	0.203841	0.0500551	0.0078703	0.0025185	0.0181017	0.152841
QC_Shew_11_06_Run-04_24May12_Roc_12-04-09	2012-05-24	0.336677	18.7733	20.5039	23.2571	1.16822	0.900399	2.43152	3540.93	0.322163	0.306327	0.173454	0.198056	0.253115	0.248907	0.248758	0.249221	0.253332	0.248816	0.248802	0.24905	0.9747	0.667715	2.28231	0.241882	0.328303	0.917506	2127	0.605763	4142	5462	7347	6380	1.83332	632	798	980.25	0.160972	0.379624	0.213009	0.0539185	0.00877743	0.0031348	0.0122257	0.168339
QC_Shew_11_06_Col1_A_27May12_Roc_12-03-29	2012-05-28	0.326541	16.8351	18.4755	21.1049	1.01964	1.56454	2.77642	3539.74	0.411187	0.231599	0.168325	0.18889	0.275194	0.230277	0.241015	0.253514	0.282258	0.226688	0.239151	0.251903	1.56762	0.8142	3.95827	0.636979	0.268525	0.715446	1637	0.522477	3355	5202	6992	9521	3.08867	536	735	927	0.151035	0.312572	0.178238	0.0432728	0.00640689	0.00220565	0.0567167	0.249554
QC_Shew_11_06_Run-01_29May12_Roc_12-03-29	2012-05-29	0.326868	16.2832	17.7879	20.287	1.01422	1.04377	2.58928	3540.07	0.408503	0.252273	0.16652	0.172704	0.263221	0.245501	0.245391	0.245886	0.264055	0.245243	0.245119	0.245584	1.8954	0.835721	2.33901	0.587285	0.340472	0.968245	2099	0.606275	3437.5	4539	6142	6290	1.83328	547	735	949	0.198728	0.348172	0.177424	0.036566	0.00667727	0.00206677	0.0647059	0.16566
QC_Shew_11_06_Run-02_29May12_Roc_12-04-08	2012-05-29	0.330984	19.5652	21.3562	23.7182	1.06058	0.947225	2.71732	3540.35	0.323555	0.310841	0.165516	0.200087	0.252399	0.249101	0.248884	0.249616	0.252852	0.248915	0.248739	0.249494	0.932045	0.609904	3.97954	0.27105	0.419934	1.00252	2129	0.606496	3858	4796	6649	6384	1.83327	646	802	978	0.193766	0.364975	0.200658	0.050282	0.00814536	2.98E-03	0.0189536	0.160244
QC_Shew_12_01_Run-01_31May12_Roc_12-03-29	2012-05-31	0.346117	16.4592	17.9689	20.3311	1.01417	1.0019	2.54085	3540.22	0.356815	0.252003	0.182741	0.20844	0.258257	0.247035	0.246904	0.247804	0.258963	0.246794	0.246673	0.24757	1.10223	0.779142	1.93417	0.25205	0.276465	0.824367	2114	0.606307	3335.25	4274	5797.75	6336	1.83332	539	712	894	0.129104	0.374684	0.227746	0.0563447	0.00899621	3.31E-03	0.020202	0.179609
QC_Shew_12_01_Run-02_1Jun12_Roc_12-03-30	2012-06-02	0.328267	19.372	21.1909	23.9837	1.18955	0.929338	2.2812	3541.17	0.309617	0.250492	0.18969	0.250202	0.252971	0.24851	0.248433	0.250086	0.253233	0.248459	0.248364	0.249944	0.981544	0.684701	3.90206	0.208037	0.179325	1.03086	2128	0.606387	3156.25	4279.5	5817.25	6382	1.83332	568	729.5	900	0.102476	0.362582	0.245064	0.0650266	0.0115951	0.00376058	0.0115951	0.1979
